Game,n_agents,n_rounds,Round,Agent,Contribution,Total_Contribution,Multiplied_Contribution,Reward,multplier
game_1696069510_945MM,6,10,9,agent_4,5,39,50.7,8.450000000000001,1.3
game_1696069510_945MM,6,10,9,agent_5,5,39,50.7,8.450000000000001,1.3
game_1696069510_945MM,6,10,9,agent_6,10,39,50.7,8.450000000000001,1.3
game_1696069510_945MM,6,10,10,agent_1,7,36,46.800000000000004,7.800000000000001,1.3
game_1696069510_945MM,6,10,10,agent_2,4,36,46.800000000000004,7.800000000000001,1.3
game_1696069510_945MM,6,10,10,agent_3,6,36,46.800000000000004,7.800000000000001,1.3
game_1696069510_945MM,6,10,10,agent_4,5,36,46.800000000000004,7.800000000000001,1.3
game_1696069510_945MM,6,10,10,agent_5,4,36,46.800000000000004,7.800000000000001,1.3
game_1696069510_945MM,6,10,10,agent_6,10,36,46.800000000000004,7.800000000000001,1.3
game_1696069538_7A7Q4,6,10,1,agent_1,5,30,51.0,8.5,1.7
game_1696069538_7A7Q4,6,10,1,agent_2,5,30,51.0,8.5,1.7
game_1696069538_7A7Q4,6,10,1,agent_3,5,30,51.0,8.5,1.7
game_1696069538_7A7Q4,6,10,1,agent_4,5,30,51.0,8.5,1.7
game_1696069538_7A7Q4,6,10,1,agent_5,5,30,51.0,8.5,1.7
game_1696069538_7A7Q4,6,10,1,agent_6,5,30,51.0,8.5,1.7
game_1696069538_7A7Q4,6,10,2,agent_1,5,33,56.1,9.35,1.7
game_1696069538_7A7Q4,6,10,2,agent_2,6,33,56.1,9.35,1.7
game_1696069538_7A7Q4,6,10,2,agent_3,6,33,56.1,9.35,1.7
game_1696069538_7A7Q4,6,10,2,agent_4,6,33,56.1,9.35,1.7
game_1696069538_7A7Q4,6,10,2,agent_5,6,33,56.1,9.35,1.7
game_1696069538_7A7Q4,6,10,2,agent_6,4,33,56.1,9.35,1.7
game_1696069538_7A7Q4,6,10,3,agent_1,6,37,62.9,10.483333333333333,1.7
game_1696069538_7A7Q4,6,10,3,agent_2,7,37,62.9,10.483333333333333,1.7
game_1696069538_7A7Q4,6,10,3,agent_3,7,37,62.9,10.483333333333333,1.7
game_1696069538_7A7Q4,6,10,3,agent_4,7,37,62.9,10.483333333333333,1.7
game_1696069538_7A7Q4,6,10,3,agent_5,7,37,62.9,10.483333333333333,1.7
game_1696069538_7A7Q4,6,10,3,agent_6,3,37,62.9,10.483333333333333,1.7
game_1696069538_7A7Q4,6,10,4,agent_1,7,41,69.7,11.616666666666667,1.7
game_1696069538_7A7Q4,6,10,4,agent_2,8,41,69.7,11.616666666666667,1.7
game_1696069538_7A7Q4,6,10,4,agent_3,8,41,69.7,11.616666666666667,1.7
game_1696069538_7A7Q4,6,10,4,agent_4,8,41,69.7,11.616666666666667,1.7
game_1696069538_7A7Q4,6,10,4,agent_5,8,41,69.7,11.616666666666667,1.7
game_1696069538_7A7Q4,6,10,4,agent_6,2,41,69.7,11.616666666666667,1.7
game_1696069538_7A7Q4,6,10,5,agent_1,8,45,76.5,12.75,1.7
game_1696069538_7A7Q4,6,10,5,agent_2,9,45,76.5,12.75,1.7
game_1696069538_7A7Q4,6,10,5,agent_3,9,45,76.5,12.75,1.7
game_1696069538_7A7Q4,6,10,5,agent_4,9,45,76.5,12.75,1.7
game_1696069538_7A7Q4,6,10,5,agent_5,9,45,76.5,12.75,1.7
game_1696069538_7A7Q4,6,10,5,agent_6,1,45,76.5,12.75,1.7
game_1696069538_7A7Q4,6,10,6,agent_1,7,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,6,agent_2,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,6,agent_3,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,6,agent_4,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,6,agent_5,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,6,agent_6,1,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,7,agent_1,7,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,7,agent_2,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,7,agent_3,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,7,agent_4,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,7,agent_5,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,7,agent_6,1,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,8,agent_1,7,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,8,agent_2,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,8,agent_3,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,8,agent_4,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,8,agent_5,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,8,agent_6,1,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,9,agent_1,7,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,9,agent_2,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,9,agent_3,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,9,agent_4,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,9,agent_5,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,9,agent_6,1,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,10,agent_1,7,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,10,agent_2,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,10,agent_3,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,10,agent_4,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,10,agent_5,10,48,81.6,13.6,1.7
game_1696069538_7A7Q4,6,10,10,agent_6,1,48,81.6,13.6,1.7
game_1696069568_QZW8G,6,10,1,agent_1,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,1,agent_2,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,1,agent_3,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,1,agent_4,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,1,agent_5,5,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,1,agent_6,5,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,2,agent_1,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,2,agent_2,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,2,agent_3,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,2,agent_4,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,2,agent_5,6,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,2,agent_6,3,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,3,agent_1,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,3,agent_2,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,3,agent_3,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,3,agent_4,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,3,agent_5,7,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,3,agent_6,2,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,4,agent_1,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,4,agent_2,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,4,agent_3,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,4,agent_4,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,4,agent_5,5,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,4,agent_6,4,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,5,agent_1,10,51,102.0,17.0,2.0
game_1696069568_QZW8G,6,10,5,agent_2,10,51,102.0,17.0,2.0
game_1696069568_QZW8G,6,10,5,agent_3,10,51,102.0,17.0,2.0
game_1696069568_QZW8G,6,10,5,agent_4,10,51,102.0,17.0,2.0
game_1696069568_QZW8G,6,10,5,agent_5,7,51,102.0,17.0,2.0
game_1696069568_QZW8G,6,10,5,agent_6,4,51,102.0,17.0,2.0
game_1696069568_QZW8G,6,10,6,agent_1,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,6,agent_2,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,6,agent_3,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,6,agent_4,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,6,agent_5,4,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,6,agent_6,6,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,7,agent_1,10,53,106.0,17.666666666666668,2.0
game_1696069568_QZW8G,6,10,7,agent_2,10,53,106.0,17.666666666666668,2.0
game_1696069568_QZW8G,6,10,7,agent_3,10,53,106.0,17.666666666666668,2.0
game_1696069568_QZW8G,6,10,7,agent_4,10,53,106.0,17.666666666666668,2.0
game_1696069568_QZW8G,6,10,7,agent_5,6,53,106.0,17.666666666666668,2.0
game_1696069568_QZW8G,6,10,7,agent_6,7,53,106.0,17.666666666666668,2.0
game_1696069568_QZW8G,6,10,8,agent_1,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,8,agent_2,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,8,agent_3,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,8,agent_4,10,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,8,agent_5,5,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,8,agent_6,5,50,100.0,16.666666666666668,2.0
game_1696069568_QZW8G,6,10,9,agent_1,10,52,104.0,17.333333333333332,2.0
game_1696069568_QZW8G,6,10,9,agent_2,10,52,104.0,17.333333333333332,2.0
game_1696069568_QZW8G,6,10,9,agent_3,10,52,104.0,17.333333333333332,2.0
game_1696069568_QZW8G,6,10,9,agent_4,10,52,104.0,17.333333333333332,2.0
game_1696069568_QZW8G,6,10,9,agent_5,6,52,104.0,17.333333333333332,2.0
game_1696069568_QZW8G,6,10,9,agent_6,6,52,104.0,17.333333333333332,2.0
game_1696069568_QZW8G,6,10,10,agent_1,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,10,agent_2,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,10,agent_3,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,10,agent_4,10,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,10,agent_5,4,49,98.0,16.333333333333332,2.0
game_1696069568_QZW8G,6,10,10,agent_6,5,49,98.0,16.333333333333332,2.0
game_1696069596_35BTX,7,10,1,agent_1,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,1,agent_2,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,1,agent_3,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,1,agent_4,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,1,agent_5,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,1,agent_6,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,1,agent_7,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_1,6,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_2,4,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_3,6,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_4,4,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_5,4,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_6,6,35,35,5.0,1.0
game_1696069596_35BTX,7,10,2,agent_7,5,35,35,5.0,1.0
game_1696069596_35BTX,7,10,3,agent_1,4,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,3,agent_2,3,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,3,agent_3,7,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,3,agent_4,6,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,3,agent_5,3,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,3,agent_6,7,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,3,agent_7,7,37,37,5.285714285714286,1.0
game_1696069596_35BTX,7,10,4,agent_1,5,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,4,agent_2,5,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,4,agent_3,8,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,4,agent_4,7,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,4,agent_5,2,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,4,agent_6,8,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,4,agent_7,6,41,41,5.857142857142857,1.0
game_1696069596_35BTX,7,10,5,agent_1,3,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,5,agent_2,6,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,5,agent_3,4,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,5,agent_4,5,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,5,agent_5,1,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,5,agent_6,9,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,5,agent_7,8,36,36,5.142857142857143,1.0
game_1696069596_35BTX,7,10,6,agent_1,4,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,6,agent_2,3,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,6,agent_3,3,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,6,agent_4,6,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,6,agent_5,1,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,6,agent_6,10,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,6,agent_7,7,34,34,4.857142857142857,1.0
game_1696069596_35BTX,7,10,7,agent_1,5,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,7,agent_2,4,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,7,agent_3,5,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,7,agent_4,4,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,7,agent_5,2,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,7,agent_6,5,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,7,agent_7,6,31,31,4.428571428571429,1.0
game_1696069596_35BTX,7,10,8,agent_1,4,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,8,agent_2,5,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,8,agent_3,6,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,8,agent_4,3,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,8,agent_5,3,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,8,agent_6,4,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,8,agent_7,5,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_1,3,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_2,4,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_3,7,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_4,5,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_5,2,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_6,5,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,9,agent_7,4,30,30,4.285714285714286,1.0
game_1696069596_35BTX,7,10,10,agent_1,4,29,29,4.142857142857143,1.0
game_1696069596_35BTX,7,10,10,agent_2,3,29,29,4.142857142857143,1.0
game_1696069596_35BTX,7,10,10,agent_3,8,29,29,4.142857142857143,1.0
game_1696069596_35BTX,7,10,10,agent_4,4,29,29,4.142857142857143,1.0
game_1696069596_35BTX,7,10,10,agent_5,1,29,29,4.142857142857143,1.0
game_1696069596_35BTX,7,10,10,agent_6,6,29,29,4.142857142857143,1.0
game_1696069596_35BTX,7,10,10,agent_7,3,29,29,4.142857142857143,1.0
game_1696069629_EKZLL,7,10,1,agent_1,5,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,1,agent_2,5,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,1,agent_3,5,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,1,agent_4,7,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,1,agent_5,10,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,1,agent_6,5,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,1,agent_7,5,42,54.6,7.8,1.3
game_1696069629_EKZLL,7,10,2,agent_1,6,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,2,agent_2,6,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,2,agent_3,6,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,2,agent_4,6,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,2,agent_5,10,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,2,agent_6,6,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,2,agent_7,6,46,59.800000000000004,8.542857142857143,1.3
game_1696069629_EKZLL,7,10,3,agent_1,7,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,3,agent_2,7,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,3,agent_3,7,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,3,agent_4,5,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,3,agent_5,10,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,3,agent_6,7,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,3,agent_7,7,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,4,agent_1,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,4,agent_2,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,4,agent_3,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,4,agent_4,4,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,4,agent_5,10,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,4,agent_6,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,4,agent_7,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,5,agent_1,9,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,5,agent_2,9,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,5,agent_3,8,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,5,agent_4,3,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,5,agent_5,10,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,5,agent_6,9,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,5,agent_7,9,57,74.10000000000001,10.585714285714287,1.3
game_1696069629_EKZLL,7,10,6,agent_1,6,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,6,agent_2,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,6,agent_3,8,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,6,agent_4,2,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,6,agent_5,10,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,6,agent_6,10,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,6,agent_7,10,54,70.2,10.028571428571428,1.3
game_1696069629_EKZLL,7,10,7,agent_1,7,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,7,agent_2,7,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,7,agent_3,8,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,7,agent_4,2,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,7,agent_5,10,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,7,agent_6,10,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,7,agent_7,9,53,68.9,9.842857142857143,1.3
game_1696069629_EKZLL,7,10,8,agent_1,6,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,8,agent_2,6,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,8,agent_3,8,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,8,agent_4,2,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,8,agent_5,10,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,8,agent_6,10,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,8,agent_7,8,50,65.0,9.285714285714286,1.3
game_1696069629_EKZLL,7,10,9,agent_1,5,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,9,agent_2,5,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,9,agent_3,8,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,9,agent_4,2,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,9,agent_5,10,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,9,agent_6,10,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,9,agent_7,7,47,61.1,8.72857142857143,1.3
game_1696069629_EKZLL,7,10,10,agent_1,4,44,57.2,8.171428571428573,1.3
game_1696069629_EKZLL,7,10,10,agent_2,5,44,57.2,8.171428571428573,1.3
game_1696069629_EKZLL,7,10,10,agent_3,7,44,57.2,8.171428571428573,1.3
game_1696069629_EKZLL,7,10,10,agent_4,2,44,57.2,8.171428571428573,1.3
game_1696069629_EKZLL,7,10,10,agent_5,10,44,57.2,8.171428571428573,1.3
game_1696069629_EKZLL,7,10,10,agent_6,10,44,57.2,8.171428571428573,1.3
game_1696069629_EKZLL,7,10,10,agent_7,6,44,57.2,8.171428571428573,1.3
game_1696069663_XXUXY,7,10,1,agent_1,5,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,1,agent_2,5,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,1,agent_3,10,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,1,agent_4,5,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,1,agent_5,7,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,1,agent_6,7,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,1,agent_7,5,44,74.8,10.685714285714285,1.7
game_1696069663_XXUXY,7,10,2,agent_1,6,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,2,agent_2,6,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,2,agent_3,10,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,2,agent_4,6,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,2,agent_5,5,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,2,agent_6,5,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,2,agent_7,7,45,76.5,10.928571428571429,1.7
game_1696069663_XXUXY,7,10,3,agent_1,7,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,3,agent_2,5,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,3,agent_3,10,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,3,agent_4,7,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,3,agent_5,6,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,3,agent_6,6,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,3,agent_7,6,47,79.89999999999999,11.414285714285713,1.7
game_1696069663_XXUXY,7,10,4,agent_1,8,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,4,agent_2,4,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,4,agent_3,10,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,4,agent_4,8,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,4,agent_5,7,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,4,agent_6,5,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,4,agent_7,8,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,5,agent_1,9,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,5,agent_2,3,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,5,agent_3,10,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,5,agent_4,9,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,5,agent_5,7,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,5,agent_6,4,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,5,agent_7,10,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,6,agent_1,10,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,6,agent_2,2,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,6,agent_3,10,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,6,agent_4,10,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,6,agent_5,8,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,6,agent_6,3,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,6,agent_7,10,53,90.1,12.87142857142857,1.7
game_1696069663_XXUXY,7,10,7,agent_1,10,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,7,agent_2,3,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,7,agent_3,10,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,7,agent_4,10,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,7,agent_5,8,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,7,agent_6,3,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,7,agent_7,10,54,91.8,13.114285714285714,1.7
game_1696069663_XXUXY,7,10,8,agent_1,10,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,8,agent_2,2,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,8,agent_3,10,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,8,agent_4,10,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,8,agent_5,8,52,88.39999999999999,12.628571428571428,1.7
