Game,n_agents,n_rounds,Round,Agent,Contribution,Total_Contribution,Multiplied_Contribution,Reward,multplier
game_1696191305_36M96,8,10,2,agent_6,5,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,2,agent_7,5,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,2,agent_8,6,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_1,4,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_2,6,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_3,0,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_4,4,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_5,4,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_6,4,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_7,6,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,3,agent_8,2,30,24.0,3.0,0.8
game_1696191305_36M96,8,10,4,agent_1,5,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_2,7,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_3,1,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_4,1,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_5,5,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_6,2,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_7,7,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,4,agent_8,4,32,25.6,3.2,0.8
game_1696191305_36M96,8,10,5,agent_1,6,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_2,8,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_3,1,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_4,2,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_5,6,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_6,3,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_7,7,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,5,agent_8,1,34,27.200000000000003,3.4000000000000004,0.8
game_1696191305_36M96,8,10,6,agent_1,7,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_2,9,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_3,1,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_4,3,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_5,7,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_6,2,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_7,7,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,6,agent_8,8,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,7,agent_1,8,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_2,7,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_3,1,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_4,4,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_5,8,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_6,5,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_7,7,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,7,agent_8,2,42,33.6,4.2,0.8
game_1696191305_36M96,8,10,8,agent_1,9,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_2,6,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_3,2,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_4,5,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_5,9,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_6,4,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_7,7,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,8,agent_8,5,47,37.6,4.7,0.8
game_1696191305_36M96,8,10,9,agent_1,10,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_2,5,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_3,2,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_4,4,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_5,10,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_6,6,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_7,7,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,9,agent_8,0,44,35.2,4.4,0.8
game_1696191305_36M96,8,10,10,agent_1,0,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_2,4,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_3,3,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_4,6,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_5,10,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_6,5,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_7,7,38,30.400000000000002,3.8000000000000003,0.8
game_1696191305_36M96,8,10,10,agent_8,3,38,30.400000000000002,3.8000000000000003,0.8
game_1696191338_EM042,8,10,1,agent_1,5,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_2,2,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_3,4,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_4,2,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_5,5,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_6,5,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_7,5,38,38,4.75,1.0
game_1696191338_EM042,8,10,1,agent_8,10,38,38,4.75,1.0
game_1696191338_EM042,8,10,2,agent_1,3,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_2,4,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_3,5,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_4,5,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_5,4,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_6,4,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_7,6,41,41,5.125,1.0
game_1696191338_EM042,8,10,2,agent_8,10,41,41,5.125,1.0
game_1696191338_EM042,8,10,3,agent_1,4,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_2,5,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_3,6,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_4,4,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_5,2,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_6,7,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_7,4,42,42,5.25,1.0
game_1696191338_EM042,8,10,3,agent_8,10,42,42,5.25,1.0
game_1696191338_EM042,8,10,4,agent_1,2,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_2,6,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_3,6,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_4,3,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_5,4,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_6,2,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_7,3,36,36,4.5,1.0
game_1696191338_EM042,8,10,4,agent_8,10,36,36,4.5,1.0
game_1696191338_EM042,8,10,5,agent_1,5,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_2,4,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_3,4,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_4,6,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_5,3,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_6,3,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_7,2,37,37,4.625,1.0
game_1696191338_EM042,8,10,5,agent_8,10,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_1,4,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_2,5,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_3,4,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_4,3,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_5,5,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_6,5,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_7,1,37,37,4.625,1.0
game_1696191338_EM042,8,10,6,agent_8,10,37,37,4.625,1.0
game_1696191338_EM042,8,10,7,agent_1,3,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_2,6,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_3,3,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_4,2,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_5,6,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_6,1,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_7,0,31,31,3.875,1.0
game_1696191338_EM042,8,10,7,agent_8,10,31,31,3.875,1.0
game_1696191338_EM042,8,10,8,agent_1,5,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_2,4,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_3,3,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_4,7,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_5,4,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_6,3,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_7,7,43,43,5.375,1.0
game_1696191338_EM042,8,10,8,agent_8,10,43,43,5.375,1.0
game_1696191338_EM042,8,10,9,agent_1,2,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_2,7,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_3,4,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_4,1,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_5,2,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_6,4,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_7,8,38,38,4.75,1.0
game_1696191338_EM042,8,10,9,agent_8,10,38,38,4.75,1.0
game_1696191338_EM042,8,10,10,agent_1,4,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_2,4,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_3,4,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_4,5,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_5,4,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_6,4,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_7,9,44,44,5.5,1.0
game_1696191338_EM042,8,10,10,agent_8,10,44,44,5.5,1.0
game_1696191371_61ZG0,8,10,1,agent_1,2,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_2,3,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_3,0,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_4,5,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_5,6,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_6,0,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_7,0,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,1,agent_8,10,26,33.800000000000004,4.2250000000000005,1.3
game_1696191371_61ZG0,8,10,2,agent_1,3,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_2,2,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_3,5,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_4,4,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_5,8,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_6,0,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_7,5,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,2,agent_8,8,35,45.5,5.6875,1.3
game_1696191371_61ZG0,8,10,3,agent_1,4,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_2,4,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_3,8,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_4,6,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_5,4,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_6,0,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_7,6,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,3,agent_8,7,39,50.7,6.3375,1.3
game_1696191371_61ZG0,8,10,4,agent_1,2,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_2,5,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_3,7,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_4,5,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_5,3,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_6,0,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_7,4,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,4,agent_8,6,32,41.6,5.2,1.3
game_1696191371_61ZG0,8,10,5,agent_1,2,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_2,3,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_3,6,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_4,7,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_5,5,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_6,0,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_7,4,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,5,agent_8,7,34,44.2,5.525,1.3
game_1696191371_61ZG0,8,10,6,agent_1,2,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_2,4,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_3,10,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_4,6,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_5,2,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_6,0,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_7,3,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,6,agent_8,3,30,39.0,4.875,1.3
game_1696191371_61ZG0,8,10,7,agent_1,3,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_2,3,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_3,3,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_4,4,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_5,7,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_6,0,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_7,5,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,7,agent_8,6,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_1,2,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_2,4,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_3,4,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_4,6,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_5,6,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_6,0,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_7,5,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,8,agent_8,4,31,40.300000000000004,5.0375000000000005,1.3
game_1696191371_61ZG0,8,10,9,agent_1,2,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_2,3,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_3,1,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_4,5,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_5,5,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_6,0,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_7,4,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,9,agent_8,4,24,31.200000000000003,3.9000000000000004,1.3
game_1696191371_61ZG0,8,10,10,agent_1,3,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_2,2,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_3,2,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_4,5,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_5,7,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_6,0,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_7,4,27,35.1,4.3875,1.3
game_1696191371_61ZG0,8,10,10,agent_8,4,27,35.1,4.3875,1.3
game_1696191404_D5JR3,8,10,1,agent_1,5,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_2,0,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_3,0,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_4,0,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_5,3,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_6,5,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_7,5,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,1,agent_8,10,28,47.6,5.95,1.7
game_1696191404_D5JR3,8,10,2,agent_1,6,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_2,0,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_3,0,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_4,5,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_5,2,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_6,7,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_7,4,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,2,agent_8,8,32,54.4,6.8,1.7
game_1696191404_D5JR3,8,10,3,agent_1,7,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_2,0,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_3,0,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_4,5,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_5,5,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_6,3,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_7,3,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,3,agent_8,10,33,56.1,7.0125,1.7
game_1696191404_D5JR3,8,10,4,agent_1,8,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_2,0,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_3,5,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_4,5,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_5,4,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_6,6,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_7,2,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,4,agent_8,10,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_1,10,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_2,0,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_3,7,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_4,5,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_5,6,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_6,4,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_7,1,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,5,agent_8,7,40,68.0,8.5,1.7
game_1696191404_D5JR3,8,10,6,agent_1,10,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_2,7,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_3,8,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_4,5,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_5,4,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_6,3,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_7,0,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,6,agent_8,6,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_1,10,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_2,7,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_3,7,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_4,5,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_5,3,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_6,6,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_7,0,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,7,agent_8,5,43,73.1,9.1375,1.7
game_1696191404_D5JR3,8,10,8,agent_1,10,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_2,7,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_3,6,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_4,5,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_5,2,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_6,3,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_7,0,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,8,agent_8,4,37,62.9,7.8625,1.7
game_1696191404_D5JR3,8,10,9,agent_1,9,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_2,5,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_3,5,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_4,5,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_5,4,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_6,5,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_7,0,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,9,agent_8,3,36,61.199999999999996,7.6499999999999995,1.7
game_1696191404_D5JR3,8,10,10,agent_1,8,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_2,6,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_3,4,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_4,5,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_5,5,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_6,4,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_7,0,35,59.5,7.4375,1.7
game_1696191404_D5JR3,8,10,10,agent_8,3,35,59.5,7.4375,1.7
game_1696191439_FV2M6,8,10,1,agent_1,5,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_2,3,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_3,3,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_4,0,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_5,3,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_6,7,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_7,10,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,1,agent_8,5,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,2,agent_1,3,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_2,4,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_3,7,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_4,4,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_5,5,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_6,7,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_7,7,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,2,agent_8,4,41,82.0,10.25,2.0
game_1696191439_FV2M6,8,10,3,agent_1,1,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_2,4,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_3,6,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_4,5,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_5,4,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_6,7,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_7,8,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,3,agent_8,3,38,76.0,9.5,2.0
game_1696191439_FV2M6,8,10,4,agent_1,2,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_2,4,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_3,5,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_4,3,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_5,2,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_6,7,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_7,6,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,4,agent_8,2,31,62.0,7.75,2.0
game_1696191439_FV2M6,8,10,5,agent_1,4,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,5,agent_2,4,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,5,agent_3,3,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,5,agent_4,2,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,5,agent_5,2,36,72.0,9.0,2.0
game_1696191439_FV2M6,8,10,5,agent_6,7,36,72.0,9.0,2.0
